w2:4.3cm;l2:30.3cm;w1:4cm;l1:23.75cm;;;;;;;;;;;;;;;;;
28.5599;0.631531;-0.704651;-0.306824;-0.102661;525;-816;-178;12.938;6.75;10.688;-186.875;120.625;-15.625;1.30326;-1.25534;-0.057973;1.03799;-0.133867;0.16771;-0.0832233
28.57;0.632507;-0.704163;-0.305969;-0.102173;534;-818;-195;13;6.813;10.688;-186.875;120.625;-15.625;1.30633;-1.25531;-0.0580186;1.03791;-0.133867;0.16771;-0.0832233
28.58;0.633545;-0.703735;-0.305115;-0.101685;533;-832;-181;13.063;6.563;10.438;-186.875;120.625;-15.625;1.30954;-1.25534;-0.0580642;1.03799;-0.133709;0.16771;-0.0832233
28.5899;0.63562;-0.702759;-0.303345;-0.100708;529;-832;-167;13;6.563;10.688;-182.5;116.875;-11.875;1.31342;-1.25537;-0.0580186;1.03799;-0.133788;0.167947;-0.0832233
28.6003;0.63562;-0.702759;-0.303345;-0.100708;529;-832;-167;13;6.563;10.688;-182.5;116.875;-11.875;1.31667;-1.25537;-0.0580186;1.03799;-0.133709;0.167868;-0.0832233
28.6103;0.636597;-0.702271;-0.302429;-0.10022;543;-839;-167;12.75;6.813;10.938;-182.5;116.875;-11.875;1.31977;-1.25537;-0.0580186;1.03808;-0.133867;0.167868;-0.0832233
28.6203;0.637695;-0.701782;-0.301514;-0.0996704;532;-837;-171;13.188;7.5;11.063;-182.5;116.875;-11.875;1.32302;-1.25537;-0.0580186;1.03833;-0.133788;0.167789;-0.0832233
28.6303;0.638733;-0.701294;-0.300598;-0.0992432;515;-829;-150;13.375;7.188;11.125;-182.5;116.875;-11.875;1.32627;-1.25539;-0.0580642;1.0385;-0.133867;0.167868;-0.0832233
28.64;0.639831;-0.700806;-0.299622;-0.0986938;526;-827;-153;13.25;7.063;11;-178.75;113.75;-11.875;1.32945;-1.25539;-0.0580642;1.03876;-0.133788;0.167947;-0.0832233
28.65;0.641907;-0.699768;-0.297791;-0.0976563;524;-838;-144;13.125;6.625;11.25;-178.75;113.75;-11.875;1.33285;-1.25539;-0.0580642;1.03893;-0.133947;0.167947;-0.0832233
28.6599;0.641907;-0.699768;-0.297791;-0.0976563;524;-838;-144;13.125;6.625;11.25;-178.75;113.75;-11.875;1.33621;-1.25539;-0.0580642;1.0391;-0.133867;0.167868;-0.0832233
28.67;0.643005;-0.69928;-0.296875;-0.0971069;527;-842;-151;13.313;7.188;11.625;-178.75;113.75;-11.875;1.33949;-1.25534;-0.0580642;1.03927;-0.133867;0.167868;-0.0832233
28.6799;0.644043;-0.698792;-0.295898;-0.0966187;524;-853;-138;13.75;7.25;11.188;-178.75;113.75;-11.875;1.34289;-1.25534;-0.0580642;1.03944;-0.133867;0.167868;-0.0832233
28.6899;0.645142;-0.698242;-0.294983;-0.0960693;507;-848;-134;13.938;7.188;11.438;-175.625;116.875;-5;1.34702;-1.25537;-0.0581098;1.03978;-0.133867;0.167868;-0.0832233
28.7;0.647339;-0.697144;-0.29303;-0.0949707;508;-850;-143;14.188;7.25;11.625;-175.625;116.875;-5;1.35052;-1.25537;-0.0581098;1.03987;-0.133867;0.167868;-0.0833261
28.71;0.647339;-0.697144;-0.29303;-0.0949707;508;-850;-143;14.188;7.25;11.625;-175.625;116.875;-5;1.35399;-1.25537;-0.0581098;1.04004;-0.133947;0.167947;-0.0832233
28.72;0.648498;-0.696594;-0.292053;-0.0944214;507;-850;-140;14.25;7.313;12.063;-175.625;116.875;-5;1.35754;-1.25537;-0.0581098;1.04004;-0.133947;0.167947;-0.0832233
28.73;0.649597;-0.696045;-0.291077;-0.093811;506;-862;-128;14.313;7.438;12.25;-175.625;116.875;-5;1.36115;-1.25539;-0.0580642;1.04004;-0.134026;0.168026;-0.0832233
28.74;0.650696;-0.695496;-0.290039;-0.0932617;505;-851;-124;14.5;7.75;12.188;-166.875;127.5;-21.875;1.36473;-1.25537;-0.0581098;1.04004;-0.133947;0.167947;-0.0832233
28.7499;0.653015;-0.694336;-0.287964;-0.0921021;501;-852;-114;14.875;7.75;12.063;-166.875;127.5;-21.875;1.36842;-1.25534;-0.0580642;1.04012;-0.133947;0.167947;-0.0832233
28.7599;0.653015;-0.694336;-0.287964;-0.0921021;501;-852;-114;14.875;7.75;12.063;-166.875;127.5;-21.875;1.37215;-1.25537;-0.0581098;1.04012;-0.133947;0.167789;-0.0832233
28.77;0.654175;-0.693787;-0.286926;-0.0914917;494;-860;-131;15.063;7.813;12.25;-166.875;127.5;-21.875;1.3758;-1.25539;-0.0581554;1.04012;-0.134026;0.168026;-0.0832233
28.7799;0.655335;-0.693176;-0.285889;-0.0908813;490;-851;-131;15.063;7.563;12.688;-166.875;127.5;-21.875;1.3796;-1.25542;-0.058201;1.04012;-0.134105;0.168105;-0.0832233
28.7899;0.656494;-0.692627;-0.284851;-0.090271;506;-859;-115;15.313;7.688;12.563;-175.625;125;-16.875;1.38424;-1.25548;-0.0582923;1.04004;-0.133947;0.167947;-0.0832233
28.8;0.658875;-0.691406;-0.282715;-0.0890503;501;-865;-121;15.625;8.063;12.875;-175.625;125;-16.875;1.388;-1.25553;-0.0582923;1.04004;-0.134026;0.168026;-0.0832233
28.8099;0.660095;-0.690796;-0.281616;-0.0883789;490;-866;-126;15.438;7.75;13.063;-175.625;125;-16.875;1.39267;-1.25558;-0.0583835;1.04012;-0.133867;0.168026;-0.0832233
28.8199;0.660095;-0.690796;-0.281616;-0.0883789;490;-866;-126;15.438;7.75;13.063;-175.625;125;-16.875;1.39632;-1.25567;-0.0586116;1.04012;-0.133867;0.168026;-0.0832233
28.83;0.661255;-0.690186;-0.280518;-0.0877686;498;-862;-122;15.813;8.313;13.313;-175.625;125;-16.875;1.40009;-1.25577;-0.058794;1.04012;-0.133947;0.168263;-0.0832233
28.8399;0.662476;-0.689514;-0.279419;-0.0870972;488;-861;-99;15.688;7.875;13.125;-167.5;123.75;-16.875;1.40388;-1.25588;-0.0589765;1.04012;-0.134026;0.168184;-0.0832233
28.8499;0.663635;-0.688904;-0.27832;-0.0864868;491;-860;-112;15.813;7.125;13.125;-167.5;123.75;-16.875;1.40765;-1.25602;-0.0592045;1.04021;-0.133947;0.168105;-0.0832233
28.86;0.665894;-0.687683;-0.276306;-0.085144;498;-865;-113;15.5;6.625;12.813;-167.5;123.75;-16.875;1.41148;-1.25615;-0.0594326;1.04021;-0.133867;0.168343;-0.0832233
28.8699;0.665894;-0.687683;-0.276306;-0.085144;498;-865;-113;15.5;6.625;12.813;-167.5;123.75;-16.875;1.41517;-1.25632;-0.0597062;1.04021;-0.133867;0.168343;-0.0832233
28.89;0.668152;-0.686523;-0.274292;-0.0837402;500;-870;-98;15.188;6.813;13.125;-175;127.5;-20.625;1.41868;-1.25656;-0.0600255;1.04021;-0.133709;0.168026;-0.0833261
28.8999;0.66925;-0.685913;-0.273315;-0.0830688;461;-874;-83;14.688;6.188;13.125;-175;127.5;-20.625;1.42295;-1.25691;-0.0607097;1.04021;-0.133788;0.168263;-0.0832233
28.9099;0.670349;-0.685364;-0.272278;-0.0823364;489;-878;-114;14.563;5.438;13;-175;127.5;-20.625;1.42653;-1.25729;-0.0613483;1.04021;-0.133788;0.168263;-0.0833261
28.92;0.670349;-0.685364;-0.272278;-0.0823364;489;-878;-114;14.563;5.438;13;-175;127.5;-20.625;1.42989;-1.25776;-0.0620325;1.04021;-0.133788;0.168422;-0.0833261
28.9299;0.672302;-0.684326;-0.270508;-0.0808105;483;-874;-108;14.5;4.438;12.938;-175;127.5;-20.625;1.43336;-1.25819;-0.062671;1.04021;-0.133788;0.168422;-0.0833261
28.9399;0.673279;-0.683838;-0.269592;-0.0799561;455;-872;-83;13.75;3.313;12.938;-175;123.75;-32.5;1.43676;-1.25862;-0.0634921;1.04021;-0.13363;0.168422;-0.0832233
28.95;0.674194;-0.68335;-0.268738;-0.0791016;441;-854;-71;13.438;3.188;13.125;-175;123.75;-32.5;1.44001;-1.25917;-0.0644043;1.04021;-0.133551;0.168659;-0.0833261
28.9599;0.675171;-0.682861;-0.267883;-0.0782471;463;-876;-96;13.188;2.688;13.25;-175;123.75;-32.5;1.44318;-1.25976;-0.0653165;1.04021;-0.133235;0.169133;-0.0833261
28.9699;0.676819;-0.682007;-0.266357;-0.076355;469;-870;-91;12.563;1.375;13;-175;123.75;-32.5;1.4464;-1.26042;-0.0664112;1.04012;-0.132761;0.169608;-0.0833261
28.98;0.676819;-0.682007;-0.266357;-0.076355;469;-870;-91;12.563;1.375;13;-175;123.75;-32.5;1.44947;-1.2612;-0.0676428;1.04012;-0.13197;0.170398;-0.0833261
28.99;0.677612;-0.68158;-0.265625;-0.0753784;456;-881;-84;11.875;0.125;12.938;-170.625;135;-12.5;1.45253;-1.26196;-0.0689199;1.03995;-0.131179;0.171189;-0.0833261
28.9999;0.678345;-0.681274;-0.265015;-0.0744019;468;-885;-96;11.25;-0.563;13.125;-170.625;135;-12.5;1.45611;-1.26294;-0.0703795;1.0397;-0.130388;0.172612;-0.0833261
29.01;0.678955;-0.680969;-0.264343;-0.0734253;459;-878;-79;11.063;-1.375;12.938;-170.625;135;-12.5;1.45903;-1.26378;-0.0717935;1.03936;-0.129756;0.173561;-0.0833261
29.02;0.680176;-0.68042;-0.263245;-0.0712891;446;-883;-77;10.75;-1.563;12.938;-170.625;135;-12.5;1.46181;-1.2646;-0.0730706;1.03868;-0.129677;0.174747;-0.0833261
29.03;0.680176;-0.68042;-0.263245;-0.0712891;446;-883;-77;10.75;-1.563;12.938;-170.625;135;-12.5;1.4647;-1.26541;-0.0743477;1.03757;-0.129914;0.17625;-0.0833261
29.04;0.680786;-0.680115;-0.262695;-0.0701904;469;-885;-72;10.5;-1.938;12.875;-160;130;-40.625;1.46751;-1.26617;-0.0755337;1.03586;-0.130467;0.178226;-0.0833261
29.05;0.681396;-0.67981;-0.262207;-0.0690918;471;-889;-59;10.188;-2.375;12.313;-160;130;-40.625;1.47017;-1.26691;-0.0767652;1.03373;-0.131574;0.180282;-0.0833261
29.06;0.682007;-0.679504;-0.261719;-0.0680542;488;-901;-54;10.375;-1.75;11.938;-160;130;-40.625;1.47284;-1.26753;-0.0778143;1.03092;-0.133156;0.183129;-0.0834288
29.07;0.682007;-0.679504;-0.261719;-0.0680542;488;-901;-54;10.375;-1.75;11.938;-160;130;-40.625;1.47536;-1.26815;-0.0786809;1.0276;-0.134737;0.186292;-0.0834288
29.08;0.682617;-0.679199;-0.26123;-0.0670776;472;-892;-60;10.438;-1.75;11.313;-160;130;-40.625;1.47784;-1.2687;-0.0795931;1.0241;-0.136398;0.190324;-0.0835316
29.0899;0.683838;-0.678528;-0.260254;-0.0651245;463;-894;-41;10.313;-1.375;10.938;-162.5;138.75;-11.875;1.48022;-1.26929;-0.0805054;1.0201;-0.139086;0.19491;-0.0834288
29.1;0.684509;-0.678101;-0.259827;-0.0643311;471;-880;-57;9.688;-0.125;10.375;-162.5;138.75;-11.875;1.48285;-1.27016;-0.0816913;1.01532;-0.142565;0.201078;-0.0834288
29.11;0.685059;-0.677795;-0.259277;-0.0635986;449;-892;-84;9.125;-0.25;10.188;-162.5;138.75;-11.875;1.48493;-1.27095;-0.083014;1.01115;-0.145412;0.206297;-0.0835316
29.12;0.685059;-0.677795;-0.259277;-0.0635986;449;-892;-84;9.125;-0.25;10.188;-162.5;138.75;-11.875;1.48668;-1.27187;-0.0844736;1.00672;-0.148179;0.211594;-0.0835316
29.13;0.685608;-0.67749;-0.258789;-0.0628052;447;-891;-78;8.313;-1.375;9.875;-162.5;138.75;-11.875;1.4884;-1.27272;-0.0857964;1.00195;-0.150393;0.216497;-0.0835316
29.14;0.686462;-0.677063;-0.258118;-0.0611572;423;-885;-82;7.813;-2.438;9.438;-162.5;141.875;-31.875;1.49008;-1.27356;-0.0872103;0.996832;-0.151896;0.221478;-0.0835316
29.15;0.686829;-0.67688;-0.257812;-0.0602417;425;-874;-77;6.188;-5.313;8.813;-162.5;141.875;-31.875;1.49161;-1.27437;-0.0884875;0.991378;-0.154031;0.22646;-0.0835316
29.16;0.687134;-0.676697;-0.25769;-0.0593262;432;-885;-76;5.563;-6.063;8.563;-162.5;141.875;-31.875;1.49311;-1.27516;-0.089719;0.985668;-0.156482;0.231283;-0.0835316
29.17;0.687134;-0.676697;-0.25769;-0.0593262;432;-885;-76;5.563;-6.063;8.563;-162.5;141.875;-31.875;1.49457;-1.27605;-0.0910418;0.979702;-0.159407;0.235632;-0.0835316
29.18;0.687256;-0.676697;-0.257629;-0.0583496;452;-893;-52;5.125;-5.438;8.563;-162.5;141.875;-31.875;1.49585;-1.27695;-0.0922733;0.973907;-0.162333;0.239507;-0.0836343
29.19;0.687622;-0.676575;-0.257446;-0.0567017;454;-884;-64;4.75;-4.688;8.5;-171.875;141.875;-26.875;1.49709;-1.27777;-0.0934592;0.967516;-0.165338;0.24346;-0.0837371
29.2;0.687744;-0.676514;-0.257263;-0.0558472;422;-900;-60;4.375;-4.688;8.125;-171.875;141.875;-26.875;1.49844;-1.27863;-0.0946451;0.960187;-0.168263;0.248283;-0.0836343
29.21;0.687805;-0.676514;-0.257263;-0.0550537;456;-891;-64;3.5;-5.375;7.813;-171.875;141.875;-26.875;1.4995;-1.27937;-0.0955118;0.953966;-0.170794;0.252079;-0.0836343
29.22;0.687927;-0.676514;-0.257202;-0.0542603;442;-892;-36;3.125;-4.625;7.438;-171.875;141.875;-26.875;1.50038;-1.28018;-0.0965152;0.948085;-0.173008;0.255558;-0.0836343
29.23;0.687927;-0.676514;-0.257202;-0.0542603;442;-892;-36;3.125;-4.625;7.438;-171.875;141.875;-26.875;1.50115;-1.28094;-0.0974275;0.94212;-0.174431;0.258405;-0.0837371
29.24;0.68811;-0.676514;-0.256958;-0.0529175;454;-879;-63;2.938;-3.438;7.063;-167.5;148.75;-26.875;1.50188;-1.28165;-0.0982485;0.936154;-0.175301;0.260856;-0.0838398
29.25;0.688171;-0.676514;-0.256836;-0.0523071;426;-897;-65;2.438;-3.5;6.75;-167.5;148.75;-26.875;1.5025;-1.2823;-0.098887;0.930018;-0.175222;0.263149;-0.0838398
29.26;0.688171;-0.676575;-0.256836;-0.0516968;450;-898;-58;1.375;-4.688;5.875;-167.5;148.75;-26.875;1.50297;-1.28279;-0.0996168;0.924053;-0.174747;0.26473;-0.0836343
29.27;0.688171;-0.676636;-0.256897;-0.0511475;442;-893;-45;1.25;-3.75;5.375;-167.5;148.75;-26.875;1.50341;-1.2833;-0.100392;0.916809;-0.174431;0.265995;-0.0837371
29.28;0.688171;-0.676636;-0.256897;-0.0511475;442;-893;-45;1.25;-3.75;5.375;-167.5;148.75;-26.875;1.50367;-1.28374;-0.101031;0.910844;-0.173719;0.266865;-0.0837371
29.29;0.688171;-0.676636;-0.256958;-0.050354;462;-891;-46;1.188;-3.375;4.5;-167.5;148.75;-26.875;1.50389;-1.28409;-0.101441;0.904963;-0.173087;0.26813;-0.0837371
29.3;0.688171;-0.676636;-0.257019;-0.0500488;448;-903;-44;0.938;-3.25;3.875;-172.5;151.875;-17.5;1.50407;-1.28434;-0.101487;0.898913;-0.172612;0.269395;-0.0838398
29.31;0.688049;-0.676697;-0.257202;-0.0498047;475;-921;-54;0.25;-3.688;2.25;-172.5;151.875;-17.5;1.50421;-1.28463;-0.10135;0.892777;-0.171426;0.271056;-0.0837371
29.32;0.687988;-0.676697;-0.257446;-0.0496216;452;-896;-48;0.188;-2.813;1.75;-172.5;151.875;-17.5;1.50429;-1.28485;-0.101076;0.886811;-0.170636;0.272005;-0.0838398
29.33;0.687988;-0.676697;-0.257568;-0.0493774;418;-894;-37;0.438;-0.75;1.625;-172.5;151.875;-17.5;1.5044;-1.28518;-0.100712;0.880761;-0.169608;0.272875;-0.0838398
29.34;0.687988;-0.676697;-0.257568;-0.0493774;418;-894;-37;0.438;-0.75;1.625;-172.5;151.875;-17.5;1.50443;-1.28558;-0.100027;0.87488;-0.168659;0.273665;-0.0838398
29.36;0.687988;-0.676758;-0.257385;-0.0493164;395;-912;-36;-0.5;2;1.313;-173.75;155;-16.875;1.50451;-1.28605;-0.0993432;0.869;-0.166761;0.27493;-0.0842508
29.37;0.688049;-0.676758;-0.257202;-0.0493774;409;-911;-52;-1;3.125;1.875;-173.75;155;-16.875;1.50451;-1.28672;-0.0982941;0.861501;-0.164468;0.277065;-0.084559
29.38;0.68811;-0.676941;-0.256531;-0.0495605;412;-892;-65;-1.375;3.875;2.313;-173.75;155;-16.875;1.50454;-1.28735;-0.0976099;0.854853;-0.161226;0.278884;-0.0846618
29.39;0.68811;-0.676941;-0.256531;-0.0495605;412;-892;-65;-1.375;3.875;2.313;-173.75;155;-16.875;1.50451;-1.28795;-0.097245;0.84795;-0.158696;0.280624;-0.0846618
29.4;0.688049;-0.677124;-0.256103;-0.0496826;402;-903;-57;-2;4.375;2.875;-170.625;146.875;-28.75;1.50451;-1.28863;-0.097017;0.841133;-0.156482;0.282521;-0.0846618
29.41;0.688049;-0.677307;-0.255737;-0.0498047;415;-907;-71;-2.375;2.625;2.313;-170.625;146.875;-28.75;1.50451;-1.28947;-0.0968801;0.833889;-0.155612;0.284024;-0.0846618
29.4204;0.687988;-0.67749;-0.255432;-0.0498657;368;-881;-73;-2.313;1.063;2.625;-170.625;146.875;-28.75;1.50451;-1.2905;-0.0968801;0.826816;-0.154189;0.285131;-0.0846618
29.43;0.687988;-0.67749;-0.255432;-0.0498657;368;-881;-73;-2.313;1.063;2.625;-170.625;146.875;-28.75;1.50451;-1.29164;-0.0969713;0.819742;-0.152845;0.286475;-0.0847645
29.44;0.687744;-0.677856;-0.255005;-0.0496826;361;-905;-51;-2.438;0.563;3.375;-170.625;146.875;-28.75;1.50451;-1.29308;-0.0969257;0.812839;-0.151105;0.288056;-0.0847645
29.45;0.687622;-0.678162;-0.254761;-0.0494995;370;-895;-61;-2.625;-0.563;4.375;-166.875;146.875;-25;1.50451;-1.29473;-0.0968801;0.805936;-0.149445;0.290033;-0.0848673
29.46;0.687439;-0.678467;-0.254517;-0.0491943;375;-898;-54;-3.75;-1.688;6.563;-166.875;146.875;-25;1.50451;-1.29644;-0.0971994;0.799119;-0.147705;0.291614;-0.0848673
29.47;0.687195;-0.678833;-0.254211;-0.0487671;370;-890;-63;-4.75;-1.438;8.125;-166.875;146.875;-25;1.50451;-1.29851;-0.097838;0.790341;-0.145649;0.293354;-0.0848673
29.4799;0.687195;-0.678833;-0.254211;-0.0487671;370;-890;-63;-4.75;-1.438;8.125;-166.875;146.875;-25;1.50451;-1.30019;-0.0982941;0.782756;-0.145096;0.294856;-0.0848673
29.4899;0.686462;-0.679993;-0.253296;-0.0475464;396;-902;-57;-5.375;-2.938;8.688;-166.875;146.875;-25;1.50458;-1.30204;-0.098659;0.775342;-0.145175;0.295884;-0.0848673
29.5;0.686096;-0.680481;-0.253052;-0.046875;407;-908;-35;-5.438;-4.938;8.563;-175;142.5;-16.875;1.50462;-1.30399;-0.0989327;0.768013;-0.14557;0.29628;-0.0848673
29.5099;0.68573;-0.680969;-0.252808;-0.0461426;401;-894;-43;-5.313;-4.313;8.75;-175;142.5;-16.875;1.50473;-1.30595;-0.0990239;0.761025;-0.14557;0.296122;-0.0848673
29.5199;0.685364;-0.681519;-0.252502;-0.0455322;405;-928;-45;-5.625;-4;9.75;-175;142.5;-16.875;1.50484;-1.3079;-0.0992976;0.753952;-0.14557;0.296122;-0.08497
29.53;0.685364;-0.681519;-0.252502;-0.0455322;405;-928;-45;-5.625;-4;9.75;-175;142.5;-16.875;1.50484;-1.30983;-0.0997081;0.747219;-0.145728;0.29628;-0.0846618
29.5399;0.684631;-0.682617;-0.251709;-0.0441284;390;-873;-75;-5.875;-3.563;10.25;-175;142.5;-16.875;1.50484;-1.31168;-0.0998905;0.740401;-0.145649;0.296201;-0.08497
29.5499;0.684204;-0.683227;-0.251282;-0.043457;417;-902;-55;-6.375;-3.625;10.625;-163.75;146.875;-25;1.50494;-1.31374;-0.0999817;0.732135;-0.145886;0.29628;-0.0848673
29.56;0.683838;-0.683777;-0.250977;-0.0427856;421;-918;-58;-6.063;-4.063;9.75;-163.75;146.875;-25;1.50498;-1.31534;-0.0999361;0.725232;-0.145965;0.296201;-0.0848673
29.5699;0.683472;-0.684265;-0.250671;-0.0421753;434;-932;-29;-5.813;-2.938;9.25;-163.75;146.875;-25;1.50513;-1.31694;-0.0999817;0.718585;-0.145728;0.296122;-0.08497
29.5799;0.6828;-0.685364;-0.249878;-0.0411377;454;-928;-35;-5.313;-1.813;8.75;-163.75;146.875;-25;1.50524;-1.31838;-0.100027;0.712108;-0.145807;0.296201;-0.0848673
29.59;0.6828;-0.685364;-0.249878;-0.0411377;454;-928;-35;-5.313;-1.813;8.75;-163.75;146.875;-25;1.50535;-1.31988;-0.0998905;0.705716;-0.146044;0.296122;-0.08497
29.5999;0.682495;-0.685791;-0.249451;-0.0406494;416;-919;-53;-4.75;-1.5;8.188;-170.625;150;-8.75;1.50546;-1.32129;-0.0995256;0.699836;-0.14557;0.296122;-0.0848673
29.6099;0.682251;-0.686218;-0.249023;-0.0402222;428;-914;-46;-4.438;-1;7.313;-170.625;150;-8.75;1.5056;-1.32267;-0.0992976;0.693956;-0.14557;0.295805;-0.08497
29.62;0.682068;-0.686523;-0.248718;-0.039917;407;-941;-25;-4.063;-0.188;7.313;-170.625;150;-8.75;1.50578;-1.32395;-0.0993432;0.688076;-0.14557;0.295647;-0.08497
29.6299;0.681641;-0.687317;-0.247864;-0.0392456;385;-919;-62;-3.813;0.375;7.25;-170.625;150;-8.75;1.506;-1.3252;-0.0996168;0.682536;-0.145491;0.295568;-0.08497
29.6399;0.681641;-0.687317;-0.247864;-0.0392456;385;-919;-62;-3.813;0.375;7.25;-170.625;150;-8.75;1.50637;-1.32661;-0.0998905;0.675633;-0.145412;0.295805;-0.0851755
29.65;0.681458;-0.687683;-0.247437;-0.0389404;392;-916;-63;-3.438;-0.25;6.875;-166.875;142.5;-25;1.50684;-1.32791;-0.0997993;0.669838;-0.145649;0.295568;-0.0850727
29.6599;0.681274;-0.687927;-0.247131;-0.0385132;411;-935;-52;-2.375;-2.563;5.75;-166.875;142.5;-25;1.50739;-1.32921;-0.0996168;0.664555;-0.145175;0.295252;-0.0854837
29.67;0.681091;-0.688232;-0.246948;-0.0380859;345;-927;-53;-1.813;-1.5;5.813;-166.875;142.5;-25;1.50801;-1.33052;-0.0995256;0.659271;-0.145175;0.294935;-0.0855865
29.68;0.681091;-0.688232;-0.246948;-0.0380859;345;-927;-53;-1.813;-1.5;5.813;-166.875;142.5;-25;1.50874;-1.33185;-0.09948;0.653902;-0.144779;0.294856;-0.0856892
29.69;0.681091;-0.688415;-0.246643;-0.0376587;370;-937;-29;-1.688;-0.063;6.75;-166.875;142.5;-25;1.50958;-1.33318;-0.0996168;0.648533;-0.1447;0.294777;-0.0856892
29.6999;0.681091;-0.688782;-0.245667;-0.0368042;330;-884;-80;-1.25;0.375;7.625;-170;157.5;-20.625;1.51042;-1.33459;-0.0999817;0.642994;-0.144463;0.294698;-0.085792
29.71;0.68103;-0.689026;-0.245178;-0.036377;372;-933;-57;-1;0.313;8.25;-170;157.5;-20.625;1.51141;-1.33606;-0.100164;0.637284;-0.144542;0.294619;-0.085792
29.72;0.68103;-0.689209;-0.24469;-0.0358887;369;-931;-66;-0.188;-0.938;8.813;-170;157.5;-20.625;1.51254;-1.33766;-0.100119;0.631489;-0.144621;0.294698;-0.085792
29.73;0.68103;-0.689209;-0.24469;-0.0358887;369;-931;-66;-0.188;-0.938;8.813;-170;157.5;-20.625;1.51375;-1.3391;-0.100164;0.625694;-0.144542;0.294461;-0.085792
29.74;0.68103;-0.689392;-0.244263;-0.0353394;375;-954;-37;0.125;-1.75;8.75;-170;157.5;-20.625;1.51532;-1.34086;-0.100575;0.61845;-0.144384;0.294461;-0.0858947
29.75;0.681091;-0.689758;-0.243225;-0.0341797;347;-903;-57;0.375;-0.5;9.813;-160;160.625;-8.75;1.51656;-1.3423;-0.101076;0.612229;-0.144384;0.294461;-0.085792
29.7599;0.681091;-0.690002;-0.242615;-0.0335693;355;-900;-49;0.438;0.625;10.813;-160;160.625;-8.75;1.51787;-1.34388;-0.101806;0.606093;-0.144384;0.294461;-0.0858947
29.77;0.681274;-0.690125;-0.241882;-0.0328979;360;-918;-56;1.375;-0.875;11.188;-160;160.625;-8.75;1.51919;-1.34553;-0.102308;0.600213;-0.144621;0.29454;-0.0858947
29.78;0.681274;-0.690125;-0.241882;-0.0328979;360;-918;-56;1.375;-0.875;11.188;-160;160.625;-8.75;1.52072;-1.34719;-0.102354;0.594247;-0.1447;0.294619;-0.0858947
29.7899;0.681396;-0.690247;-0.241211;-0.0321045;342;-928;-62;1.313;-2.188;11.063;-160;160.625;-8.75;1.52229;-1.34879;-0.102399;0.588111;-0.1447;0.294619;-0.0858947
29.8;0.68158;-0.690552;-0.240173;-0.0302734;369;-936;-57;1;-4;11.25;-160;160.625;-8.75;1.52386;-1.35028;-0.102627;0.582146;-0.1447;0.294461;-0.085792
29.81;0.681702;-0.690674;-0.239563;-0.0294189;382;-931;-43;1.5;-2.5;12.375;-160;160.625;-8.75;1.5254;-1.35175;-0.10281;0.576265;-0.144779;0.29454;-0.0858947
29.8199;0.681824;-0.690857;-0.238831;-0.0286255;373;-911;-60;1.938;0.875;13.25;-160;160.625;-8.75;1.52693;-1.35324;-0.103129;0.57013;-0.144858;0.294461;-0.0858947
29.84;0.682007;-0.690979;-0.237976;-0.0278931;380;-934;-55;1.938;-0.438;12.75;-160;160.625;-8.75;1.52847;-1.35468;-0.103357;0.564334;-0.144858;0.294461;-0.0858947
29.8499;0.682373;-0.691162;-0.236511;-0.0263672;372;-931;-47;2.063;-0.5;12.563;-160;165;-8.75;1.5304;-1.35639;-0.10322;0.557346;-0.144779;0.294698;-0.0858947
29.8599;0.682617;-0.691162;-0.235962;-0.0256348;397;-939;-54;2.563;-1.188;11.938;-160;165;-8.75;1.53208;-1.35775;-0.102947;0.551466;-0.144937;0.29454;-0.0858947
29.87;0.682739;-0.691284;-0.235291;-0.0249023;397;-949;-54;2.813;1.5;12.188;-160;165;-8.75;1.53365;-1.35905;-0.102673;0.545841;-0.1447;0.294461;-0.0858947
29.8799;0.682983;-0.691345;-0.234497;-0.024231;368;-927;-43;2.75;2.438;12.125;-160;165;-8.75;1.53519;-1.3603;-0.10249;0.540132;-0.144779;0.294382;-0.0861002
29.8899;0.682983;-0.691345;-0.234497;-0.024231;368;-927;-43;2.75;2.438;12.125;-160;165;-8.75;1.53676;-1.36147;-0.102536;0.534251;-0.144384;0.293987;-0.0861002
29.9;0.683227;-0.691406;-0.233643;-0.0236206;349;-942;-53;3;2.438;11.5;-165;168.75;-16.875;1.53833;-1.36269;-0.102399;0.528456;-0.144384;0.294145;-0.0861002
29.9099;0.683777;-0.691467;-0.232056;-0.022583;379;-936;-60;2.938;2.5;11.375;-165;168.75;-16.875;1.54001;-1.36394;-0.102126;0.522747;-0.144621;0.294066;-0.0861002
29.92;0.684021;-0.691467;-0.231384;-0.0219727;366;-953;-78;3.375;1.688;10.625;-165;168.75;-16.875;1.54165;-1.36524;-0.101943;0.517122;-0.1447;0.293828;-0.0861002
29.93;0.684265;-0.691467;-0.230713;-0.0214233;350;-937;-62;3.438;2.813;10.813;-165;168.75;-16.875;1.54326;-1.36652;-0.101715;0.511497;-0.144384;0.293828;-0.0862029
29.9399;0.684265;-0.691467;-0.230713;-0.0214233;350;-937;-62;3.438;2.813;10.813;-165;168.75;-16.875;1.54486;-1.36785;-0.101761;0.505788;-0.143989;0.293591;-0.0862029
